code,name,market,exchange,industry,is_st,listing_date,total_market_cap,free_float_market_cap,latest_price,amount,pe_ttm,pb,is_suspended,is_penny_stock,is_biotech_w,is_profitable_biotech,avg_turnover_20d,effective_trade_days_30d,has_financial_history,consecutive_losses,long_negative_ocf,has_quality_financials,roe,gross_margin,net_margin,debt_asset_ratio,ocf_to_net_profit,has_growth_history,revenue_cagr,net_profit_cagr,valuation_industry,dividend_yield,fcf_yield,pe_percentile,pb_percentile,industry_dividend_median,industry_dividend_count
000598,兴蓉环境,CN,SZSE,D 水电煤气,False,1996-05-29T00:00:00.000,21246142093.52,21243292135.52,7.12,136759020.0,10.584,1.049,False,False,False,True,136759020.0,20.0,True,False,False,True,0.106,0.4411378689,0.221117411,0.5808908915,1.8457098739,True,0.1103208407,0.0907863228,D 水电煤气,0.0343859649,0.1741807998,0.2068965517,0.224137931,0.0186440678,7
000729,燕京啤酒,CN,SZSE,C 制造业,False,1997-07-16T00:00:00.000,35654522663.65,31746524337.550003,12.65,258708188.0,21.225,2.264,False,False,False,True,258708188.0,20.0,True,False,False,True,0.1107,0.4356044161,0.1095101614,0.2947095032,1.6209906224,True,0.0700747952,0.5352482516,C 制造业,0.0167504188,0.0763390687,0.3728991597,0.3844537815,0.0083920779,87
000848,承德露露,CN,SZSE,C 制造业,False,1997-11-13T00:00:00.000,8965800650.46,8887956410.46,8.79,141387352.0,14.65,2.416,False,False,False,True,141387352.0,20.0,True,False,False,True,0.1778,0.4474015066,0.1976031257,0.3427759666,1.6142188417,True,0.1126960593,0.0772916627,C 制造业,0.0582072177,0.1129049832,0.2836134454,0.4201680672,0.0083920779,87
000915,华特达因,CN,SZSE,C 制造业,False,1999-06-09T00:00:00.000,6050438942.700001,6046590471.700001,25.82,72692375.0,11.325,2.036,False,False,False,True,72692375.0,20.0,True,False,False,True,0.1829,0.8511081414,0.2401209455,0.1295371794,2.3763129372,True,0.0412007603,0.1297391169,C 制造业,0.0706464147,0.2101537876,0.2463235294,0.3103991597,0.0083920779,87
000920,沃顿科技,CN,SZSE,C 制造业,False,1999-06-16T00:00:00.000,5482404968.8,5482143968.8,11.6,117703984.0,24.681,2.726,False,False,False,True,117703984.0,20.0,True,False,False,True,0.1139,0.3742267413,0.1091402029,0.2619502884,1.357031159,True,0.1001096771,0.1579198819,C 制造业,0.011476557,0.0545909604,0.4170168067,0.4852941176,0.0083920779,87
000975,山金国际,CN,SZSE,B 采矿业,False,2000-06-08T00:00:00.000,73056097938.59999,66487303302.950005,26.35,1621339900.0,24.615,4.499,False,False,False,True,1621339900.0,20.0,True,False,False,True,0.2156,0.3182193397,0.1737953873,0.1864508657,1.5749068456,True,0.1668175308,0.1905406467,B 采矿业,0.0170294966,0.0640615325,0.3666666667,0.4666666667,0.0083528233,5
000999,华润三九,CN,SZSE,C 制造业,False,2000-03-09T00:00:00.000,41821794771.54,41783500295.39,25.13,275612938.0,12.199,1.799,False,False,False,True,275612938.0,20.0,True,False,False,True,0.1607,0.5402999231,0.1082507021,0.3457646401,1.6115407437,True,0.183039074,0.1645095671,C 制造业,0.024370095,0.1318232006,0.2547268908,0.2358193277,0.0083920779,87
001286,陕西能源,CN,SZSE,D 水电煤气,False,2023-04-10T00:00:00.000,39262500000.0,14134500000.0,10.47,186999100.0,13.088,1.428,False,False,False,True,186999100.0,20.0,True,False,False,True,0.1182,0.3677524469,0.1310871185,0.5453014856,2.9874811849,True,0.1878133982,0.3224439523,D 水电煤气,0.0375457875,0.2289925776,0.2586206897,0.4310344828,0.0186440678,7
002003,伟星股份,CN,SZSE,C 制造业,False,2004-06-25T00:00:00.000,12138563357.13,10435649862.28,10.21,93558854.0,18.564,2.597,False,False,False,True,93558854.0,20.0,True,False,False,True,0.1441,0.4203445898,0.1342824627,0.3237517122,1.7600313931,True,0.1397273809,0.1021970403,C 制造业,0.040526849,0.0934635237,0.3319327731,0.4585084034,0.0083920779,87
002020,京新药业,CN,SZSE,C 制造业,False,2004-07-15T00:00:00.000,12381599033.2,10410664657.300001,14.38,466838574.0,15.63,2.032,False,False,False,True,466838574.0,20.0,True,False,False,True,0.1328,0.5014866406,0.1862649593,0.2773749262,1.0308288489,True,0.0454734886,0.0302426165,C 制造业,0.0277777778,0.0631055061,0.2920168067,0.3093487395,0.0083920779,87
002128,电投能源,CN,SZSE,B 采矿业,False,2007-04-18T00:00:00.000,86415826159.52,61957091346.52,27.64,301574515.0,11.421,2.177,False,False,False,True,301574515.0,20.0,True,False,False,True,0.1494,0.3683414782,0.1799467607,0.2275006875,1.6990825472,True,0.0845011017,0.2121579811,B 采矿业,0.033101622,0.1065485374,0.1666666667,0.3,0.0083528233,5
002130,沃尔核材,CN,SZSE,C 制造业,False,2007-04-20T00:00:00.000,24120059247.26,19761987336.42,17.23,514463527.0,18.728,2.636,False,False,False,True,514463527.0,20.0,True,False,False,True,0.1905,0.3165310693,0.1353584577,0.4476402896,1.014148428,True,0.1559314126,0.2364886447,C 制造业,0.0095320624,0.0480949201,0.3345588235,0.4663865546,0.0083920779,87
