code,name,market,exchange,industry,is_st,listing_date,total_market_cap,free_float_market_cap,latest_price,amount,pe_ttm,pb,is_suspended,is_penny_stock,is_biotech_w,is_profitable_biotech,avg_turnover_20d,effective_trade_days_30d,has_financial_history,consecutive_losses,long_negative_ocf,has_quality_financials,roe,gross_margin,net_margin,debt_asset_ratio,ocf_to_net_profit,has_growth_history,revenue_cagr,net_profit_cagr,valuation_industry,dividend_yield,fcf_yield,pe_percentile,pb_percentile,industry_dividend_median,industry_dividend_count
000598,兴蓉环境,CN,SZSE,D 水电煤气,False,1996-05-29T00:00:00.000,20977581309.0,20943970879.0,7.03,185395315.77,9.94,1.04,False,False,False,True,185395315.77,20.0,True,False,False,True,0.106,0.4411378689,0.221117411,0.5808908915,1.8457098739,True,0.1103208407,0.0907863228,D 水电煤气,0.0334566145,0.1764107104,0.2068965517,0.2068965517,0.0186440678,7
000848,承德露露,CN,SZSE,C 制造业,False,1997-11-13T00:00:00.000,8047800584.0,7977926744.0,7.89,97457454.74,8.1,2.51,False,False,False,True,97457454.74,20.0,True,False,False,True,0.1778,0.4474015066,0.1976031257,0.3427759666,1.6142188417,True,0.1126960593,0.0772916627,C 制造业,0.0582072177,0.1257838786,0.2378435518,0.3974630021,0.0083766409,82
000915,华特达因,CN,SZSE,C 制造业,False,1999-06-09T00:00:00.000,6467548986.0,6463435206.0,27.6,83694740.92,14.62,2.18,False,False,False,True,83694740.92,20.0,True,False,False,True,0.1829,0.8511081414,0.2401209455,0.1295371794,2.3763129372,True,0.0412007603,0.1297391169,C 制造业,0.0724637681,0.1966003912,0.2806553911,0.3144820296,0.0083766409,82
000975,山金国际,CN,SZSE,B 采矿业,False,2000-06-08T00:00:00.000,58528054174.0,53265539762.0,21.11,1229465547.28,10.5,3.6,False,False,False,True,1229465547.28,20.0,True,False,False,True,0.2156,0.3182193397,0.1737953873,0.1864508657,1.5749068456,True,0.1668175308,0.1905406467,B 采矿业,0.0170294966,0.0799631162,0.2413793103,0.4482758621,0.0083528233,5
000999,华润三九,CN,SZSE,C 制造业,False,2000-03-09T00:00:00.000,41355813771.0,41317945975.0,24.85,343208787.87,9.61,1.86,False,False,False,True,343208787.87,20.0,True,False,False,True,0.1607,0.5402999231,0.1082507021,0.3457646401,1.6115407437,True,0.183039074,0.1645095671,C 制造业,0.024370095,0.1333085324,0.245243129,0.2204016913,0.0083766409,82
001286,陕西能源,CN,SZSE,D 水电煤气,False,2023-04-10T00:00:00.000,45862500000.0,16510500000.0,12.23,396182512.04,12.91,1.67,False,False,False,True,396182512.04,20.0,True,False,False,True,0.1182,0.3677524469,0.1310871185,0.5453014856,2.9874811849,True,0.1878133982,0.3224439523,D 水电煤气,0.033524121,0.1960386171,0.3793103448,0.4655172414,0.0186440678,7
002001,新和成,CN,SZSE,C 制造业,False,2004-06-25T00:00:00.000,92479258351.0,91379175414.0,30.09,1645945642.44,12.65,2.83,False,False,False,True,1645945642.44,20.0,True,False,False,True,0.2187,0.4467391229,0.3039903473,0.2772751322,1.3005872607,True,0.1662326171,0.136741171,C 制造业,0.0260926288,0.0951286969,0.266384778,0.4656448203,0.0083766409,82
002003,伟星股份,CN,SZSE,C 制造业,False,2004-06-25T00:00:00.000,10759451360.0,9250012855.0,9.05,79459413.16,28.9,2.56,False,False,False,True,79459413.16,20.0,True,False,False,True,0.1441,0.4203445898,0.1342824627,0.3237517122,1.7600313931,True,0.1397273809,0.1021970403,C 制造业,0.040526849,0.1054433786,0.4397463002,0.4117336152,0.0083766409,82
002020,京新药业,CN,SZSE,C 制造业,False,2004-07-15T00:00:00.000,10685371627.0,8984447037.0,12.41,136695551.12,16.17,1.84,False,False,False,True,136695551.12,20.0,True,False,False,True,0.1328,0.5014866406,0.1862649593,0.2773749262,1.0308288489,True,0.0454734886,0.0302426165,C 制造业,0.0277777778,0.0731230602,0.2986257928,0.2140591966,0.0083766409,82
002128,电投能源,CN,SZSE,B 采矿业,False,2007-04-18T00:00:00.000,81956854079.0,62203664431.0,27.75,824312971.14,10.24,1.74,False,False,False,True,824312971.14,20.0,True,False,False,True,0.1494,0.3683414782,0.1799467607,0.2275006875,1.6990825472,True,0.0845011017,0.2121579811,B 采矿业,0.033101622,0.1123454528,0.2068965517,0.2413793103,0.0083528233,5
